"plant_id","datetime","treatment","genotype","group","date","dap","solidity","sv_area","tv_area","extent_x","extent_y","height_above_bound","fw_biomass","dw_biomass","height_width_ratio","tiller_count","wue"
"Dp1AA01041",1386767158,100,"A10","A10-100","2013-12-11 07:05:58",15,0.297692461183,29045.3361828274,19638.1608852263,8.78077325995494,11.1273592173567,11.1273592173567,0.820175405100824,0.0793626842256382,1.26724137931034,2.66624081131565,90.2029074000852
"Dp2AA01107",1386767230,100,"B100","B100-100","2013-12-11 07:07:10",15,0.258602409324,21752.922737253,17877.0474090596,7.03975787220525,6.84294743706833,6.81266890858573,0.546362650476371,0.0470967495387886,0.967741935483871,3.26173908783104,83.0264226612709
"Dr8AD000973",1386767452,33,"R187","R187-33","2013-12-11 07:10:52",15,0.232243569207,18705.718066265,11068.3186350527,7.00947934372265,7.44851800672039,7.43337874247909,0.43194737340866,0.0336141202795784,1.06047516198704,3.03356071052991,74.5247731723707
"Dp2AA01109",1386767598,100,"B100","B100-100","2013-12-11 07:13:18",15,0.157753037706,22118.4734190544,17622.2910178508,8.90188737388535,7.02461860796395,6.99434007948135,0.560088207849925,0.0487141611833379,0.785714285714286,3.66327340860562,75.7481966405974
"Dr1AA000207",1386767671,100,"R20","R20-100","2013-12-11 07:14:31",15,0.121916108225,52998.3957339136,27274.1588677797,11.5663978803544,17.5009894629447,17.4707109344621,1.71955573594955,0.185345135823277,1.51047120418848,2.33147432321076,175.491376602363
"Dr6AA000703",1386767890,100,"R133","R133-100","2013-12-11 07:18:10",15,0.132348658866,31397.3112860901,13096.1322590485,7.478796535203,15.9416452460906,15.911366717608,0.908486467911355,0.0897692081608691,2.12753036437247,0.802210309372991,82.6245033844476
"Dr1AD000165",1386768108,33,"R20","R20-33","2013-12-11 07:21:48",15,0.196817937068,49364.9054678661,29800.0665178638,9.59829352898522,17.5009894629447,17.4707109344621,1.58312683129778,0.169268433578598,1.82018927444795,1.6234069343954,142.261975411718
"Dr5AD000672",1386768546,33,"R128","R128-33","2013-12-11 07:29:06",15,0.186637022736,37111.9351066304,18355.585174308,8.68993767450713,10.3703960052916,10.340117476809,1.12305698035182,0.115054071715248,1.18989547038328,2.90216835608154,112.460409414032
"Dp2AA01103",1386768695,100,"B100","B100-100","2013-12-11 07:31:35",15,0.305193253365,22744.8063629511,17244.947058693,6.41904803831188,7.99353151940725,7.96325299092465,0.583605517991528,0.0514854272409768,1.24056603773585,2.67262849101287,70.6360446054381
"Dr5AA000607",1386768768,100,"R128","R128-100","2013-12-11 07:32:48",15,0.210755593272,28834.2809605204,20364.4987878277,8.65965914602452,9.28036897991789,9.26522971567659,0.812250784228865,0.0784288515419732,1.06993006993007,3.09647584646708,83.8205841875594
"Dr3AD000478",1386768986,33,"R98","R98-33","2013-12-11 07:36:26",15,0.199864557314,11622.0822686561,6129.7721476683,4.75372897176871,7.69074623458122,7.66046770609862,0.165973722164741,0.00227194094527513,1.61146496815287,1.76879036104247,37.1312532544924
"Dp1AA000012",1386769132,100,"A10","A10-100","2013-12-11 07:38:52",15,0.207324107631,24543.1411033815,14230.0016375404,8.37201312543979,10.5974849689111,10.5520671761872,0.651128703928406,0.0594423199367735,1.26039783001808,2.64405627670003,79.6855230629269
"Dr4AA000519",1386769205,100,"R102","R102-100","2013-12-11 07:40:05",15,0.252621529842,32488.6489913645,15995.1838659624,7.73616402730512,8.08436710485506,8.06922784061376,0.949463599218694,0.0945979293219067,1.04305283757339,3.18548680609427,114.396651378044
"Dr6AD000780",1386769424,33,"R133","R133-33","2013-12-11 07:43:44",15,0.146264544024,42590.2605892462,17497.2096985195,9.17439413022878,17.1527863853947,17.1225078569121,1.32875505305705,0.139293412166064,1.86633663366337,1.46644851031332,136.946175528123
"Dr8AA000912",1386769642,100,"R187","R187-100","2013-12-11 07:47:22",15,0.261398054497,28229.3951750057,17379.8721334805,8.68993767450713,9.14411560174617,9.11383707326357,0.789538763798171,0.0757524803523686,1.04878048780488,3.13778547504182,108.574596826945
"Dp1AD000077",1386769864,33,"A10","A10-33","2013-12-11 07:51:04",15,0.176353887319,28916.2736368124,24270.8947031019,11.2636125955284,7.88755666971814,7.87241740547684,0.81532941392013,0.078791635462246,0.698924731182796,3.90940171336105,96.0673542751241
"Dp1AA01012",1386770010,100,"A10","A10-100","2013-12-11 07:53:30",15,0.193693939597,27457.8668668422,14832.0457212471,7.66046770609862,10.9759665749437,10.9456880464611,0.760569713578286,0.0723387844359133,1.42885375494071,2.29931465580195,95.0099199544712
"Dr2AD000379",1386775183,33,"R70","R70-33","2013-12-11 09:19:43",15,0.20829964258,38515.3004966824,26457.1271649076,8.87160884540275,11.8389046366979,11.8086261082153,1.17575000798425,0.121263387239546,1.33105802047782,2.60470380996973,96.2882512417061
"Dr2AA000306",1386775392,100,"R70","R70-100","2013-12-11 09:23:12",15,0.182637879373,34294.006252681,20167.8861788474,9.00786222357446,10.5823457046698,10.5520671761872,1.01725046408746,0.102585893788653,1.17142857142857,2.91933526608253,93.6994706357405
"Dr1AD000164",1386775611,33,"R20","R20-33","2013-12-11 09:26:51",15,0.119093838198,54190.8956995204,31937.2114524608,12.7623997554173,17.0619507999469,17.0013937429817,1.76433126916764,0.190621458441503,1.33214709371293,2.73172718049809,149.698606904752
"Dp2AA01102",1386775758,100,"B100","B100-100","2013-12-11 09:29:18",15,0.189279668472,27877.3201413911,17961.8349560564,7.4939357994443,9.49231867929611,9.47717941505481,0.776319184915542,0.0741946929169382,1.26464646464646,2.66227951273515,78.9725783042242
"Dr5AA000606",1386775831,100,"R128","R128-100","2013-12-11 09:30:31",15,0.197322398973,28133.1676590798,15142.8458935204,7.25170757158347,9.97677513501776,9.94649660653516,0.785925649785506,0.075326713112604,1.37160751565762,2.43021977941033,77.715932759889
"Dr5AD000671",1386776050,33,"R128","R128-33","2013-12-11 09:34:10",15,0.207779796679,33181.4111868865,15438.9460576456,8.25089901150938,9.4166223580896,9.3712045653657,0.975475169526832,0.097663117537174,1.13577981651376,2.98819688374551,89.1973419002326
"Dp1AA000020",1386776196,100,"A10","A10-100","2013-12-11 09:36:36",15,0.16302303629,22042.5542743397,10838.8935078848,7.66046770609862,10.0524714562243,10.0221929277417,0.557237624802458,0.0483782501460483,1.30830039525692,2.51853903958647,62.4434965278745
"Dr4AA000518",1386776269,100,"R102","R102-100","2013-12-11 09:37:49",15,0.213921464259,28118.5532237222,13597.6387870283,6.50988362375969,9.08355854478097,9.03814075205706,0.785376912548869,0.0752620502379258,1.38837209302326,2.39339612645117,79.4309413099498
"Dr2AD000371",1386776488,33,"R70","R70-33","2013-12-11 09:41:28",15,0.186747652166,24632.7256941449,18671.1103492003,8.14492416182027,9.31064750840049,9.26522971567659,0.654492391924417,0.0598386949607752,1.13754646840149,2.91375663362643,67.6723233355629
"Dp2AA000112",1386776634,100,"B100","B100-100","2013-12-11 09:43:54",15,0.207265990382,28497.0101601252,12842.294618349,6.90350449403354,9.73454690715694,9.71940764291564,0.799587069040493,0.0769365667588143,1.40789473684211,2.35377913268883,80.9574152276284
"Dr5AA000611",1386776707,100,"R128","R128-100","2013-12-11 09:45:07",15,0.236740995784,35967.0744043321,18173.1475731848,7.85727814123554,10.1584463059134,10.1433070416721,1.08007018799602,0.109988533272922,1.29094412331407,2.67148939524685,99.9085400120337
"Dp2AD000167",1386776926,33,"B100","B100-33","2013-12-11 09:48:46",15,0.185216840564,17570.7268527797,11305.6187665857,5.85889526138372,7.58477138489211,7.5544928564095,0.389331156849027,0.0285922502720994,1.28940568475452,2.52298903555517,77.4040830518928
"Dr1AA000202",1386777138,100,"R20","R20-100","2013-12-11 09:52:18",15,0.175955441387,36775.2336998206,21090.7054403564,9.61343279322652,15.4874673188516,15.4269102618863,1.11041464453631,0.113564306264869,1.60472440944882,1.99119594165698,105.072096285202
"Dr5AD000666",1386777645,33,"R128","R128-33","2013-12-11 10:00:45",15,0.223911889979,29549.6291015951,19187.8418856192,8.11464563333766,10.037332191983,9.99191439925906,0.839110402993624,0.0815939732908342,1.23134328358209,2.74899630972257,78.7990109375869
"Dr6AA000702",1386777856,100,"R133","R133-100","2013-12-11 10:04:16",15,0.230789004573,35949.8027989095,21274.7180423527,7.16087198613566,17.4858501987034,17.4707109344621,1.07942168035272,0.109912113511938,2.43974630021142,0.156252531992463,95.3575671058609
"Dr6AD000779",1386778076,33,"R133","R133-33","2013-12-11 10:07:56",15,0.147475182301,30117.5043040614,15956.8588447192,8.4022916539224,14.5034151431669,14.4731366146843,0.860432764188678,0.0841065878497602,1.72252252252252,1.67833634987531,76.8303681226055
"Dp1AA01021",1386778222,100,"A10","A10-100","2013-12-11 10:10:22",15,0.177184896186,23060.6300049644,13322.9323847615,7.78158182002903,9.90107881381125,9.87080028532865,0.595463943468992,0.0528828171561014,1.26848249027237,2.61411771299891,59.8977402726348
"Dr6AA000708",1386778295,100,"R133","R133-100","2013-12-11 10:11:35",15,0.194790938757,26640.2176782644,12136.1692269511,6.90350449403354,12.6261463772455,12.5655893202803,0.729868934157066,0.0687210225643047,1.82017543859649,1.43583672153237,68.837771778461
"Dr3AD000461",1386778513,33,"R98","R98-33","2013-12-11 10:15:13",15,0.161645044644,36384.2501045396,17318.4470994333,8.25089901150938,14.5488329358909,14.5185544074082,1.09573414184185,0.111834364422828,1.75963302752294,1.64882387073321,96.0006599064371
"Dp2AA000114",1386778659,100,"B100","B100-100","2013-12-11 10:17:39",15,0.270965965347,25265.1321696187,20147.1486673528,6.5855799449662,9.97677513501776,9.94649660653516,0.678237748709818,0.0626368339013973,1.51034482758621,2.10280289623935,65.7946150250486
"Dr2AA000314",1386778731,100,"R70","R70-100","2013-12-11 10:18:51",15,0.207507023545,29173.6395373953,21681.9870180976,7.90269593395944,10.0978892489482,10.0524714562243,0.824992890451043,0.0799303738786576,1.272030651341,2.65681475822586,74.0447703994805
"Dr2AD000361",1386778951,33,"R70","R70-33","2013-12-11 10:22:31",15,0.189118139017,35215.664669518,19543.5295827731,8.4779879751289,10.8548524610133,10.8094346682894,1.05185654228371,0.106663853781348,1.275,2.70019300652327,91.232291889943
"Dp1AA01026",1386779098,100,"A10","A10-100","2013-12-11 10:24:58",15,0.155943208081,30764.7150127545,23685.7818787801,10.7791561398067,10.2795604198438,10.2492818913612,0.884733984668335,0.0869702294426538,0.950842696629213,3.37313250982484,77.6886742746326
"Dr1AA000203",1386779171,100,"R20","R20-100","2013-12-11 10:26:11",15,0.128101306792,30948.8189386878,14152.8265947631,9.76482543563954,14.0340979516866,14.003819423204,0.891646648558443,0.087784813708081,1.43410852713178,2.31662935389623,86.2084092999659
"Dp1AD000062",1386779390,33,"A10","A10-33","2013-12-11 10:29:50",15,0.187965748017,26601.8785101835,15786.1025000708,8.65965914602452,10.5369279119459,10.491510119222,0.728429389718095,0.0685513874904734,1.21153846153846,2.76802063466078,81.6008543257162
"Dr1AD000170",1386779612,33,"R20","R20-33","2013-12-11 10:33:32",15,0.129721229436,65737.0588234618,41402.0479487202,14.9121752776821,17.516128727186,17.4707109344621,2.19786219194168,0.241708488547687,1.17157360406091,3.1785914969684,178.633312020277
"Dp2AA000103",1386779757,100,"B100","B100-100","2013-12-11 10:35:57",15,0.296352616629,23196.7150718656,17500.09720012,6.47960509527709,9.29550824415919,9.26522971567659,0.600573613581576,0.053484937690443,1.42990654205607,2.26183242226971,59.6316582824307
"Dp2AD000168",1386780050,33,"B100","B100-33","2013-12-11 10:40:50",15,0.260542699168,32468.7202158769,18245.2038631248,6.84294743706833,10.2644211556025,10.2341426271199,0.948715321168734,0.0945097526746182,1.49557522123894,2.19460649472166,116.793957611068
"Dp1AA01037",1386780196,100,"A10","A10-100","2013-12-11 10:43:16",15,0.172555658504,44866.1267499323,26702.0398006601,11.445283766424,11.4604230306653,11.4301445021827,1.41420840636249,0.149363185286412,0.998677248677249,3.3848196686861,119.32480518599
"Dr3AA000419",1386780269,100,"R98","R98-100","2013-12-11 10:44:29",15,0.144256046735,39720.3271211672,20305.5675051627,9.67398985019173,15.0332893916125,14.9878715988886,1.22099588740517,0.126595135178925,1.54929577464789,2.13685970729242,103.979913929757
"Dr2AD000366",1386780489,33,"R70","R70-33","2013-12-11 10:48:09",15,0.180651614419,35557.3008207343,24025.1945669129,9.3712045653657,11.9600187506283,11.944879486387,1.06468416599731,0.108175453449151,1.27463651050081,2.70380913074028,93.8187356747608
"Dp2AA01101",1386780634,100,"B100","B100-100","2013-12-11 10:50:34",15,0.215737046727,23308.3162145962,17631.3472728706,7.69074623458122,8.34173459695719,8.32659533271589,0.604763970661353,0.0539787269152586,1.08267716535433,3.02294955546752,63.1661686032418
"Dr2AA000313",1386780707,100,"R70","R70-100","2013-12-11 10:51:47",15,0.222432483108,34621.4075642634,27800.3404094366,9.31064750840049,10.0221929277417,9.99191439925906,1.02954360347966,0.104034510136964,1.07317073170732,3.13715582443622,89.0010477230421
"Dr7AD000875",1386780926,33,"R161","R161-33","2013-12-11 10:55:26",15,0.210116511536,17315.4487286764,14212.0203775736,6.50988362375969,7.40310021399649,7.35768242127258,0.379746071351918,0.0274627494092132,1.13023255813953,2.86936235161538,43.7258806279706
"Dp1AA000017",1386781072,100,"A10","A10-100","2013-12-11 10:57:52",15,0.197135353943,25091.4671260837,13797.2701476819,8.88674810964405,9.4166223580896,9.386343829607,0.671717039988737,0.0618684374035974,1.05621805792164,3.0955975332631,65.8568690973326
"Dr6AA000712",1386781144,100,"R133","R133-100","2013-12-11 10:59:04",15,0.148777598013,41577.8787944751,23812.0444487661,9.62857205746783,16.8954188932926,16.8802796290513,1.29074252811907,0.134814038483807,1.75314465408805,1.70590426944631,105.52761115349
"Dr8AD000963",1386781363,33,"R187","R187-33","2013-12-11 11:02:43",15,0.213084887119,13003.4311067408,10346.9682352158,6.16168054620976,6.72183332313792,6.67641553041401,0.217840080713406,0.00838384226875886,1.08353808353808,2.93599418321998,37.8006718219211
"Dp1AA000008",1386781509,100,"A10","A10-100","2013-12-11 11:05:09",15,0.145252694439,37687.59202143,29007.8410787416,12.7321212269347,10.7488776113241,10.7185990828415,1.14467152630924,0.117601117155496,0.841854934601665,3.66889232313317,111.172837821327
"Dp2AA000117",1386781727,100,"B100","B100-100","2013-12-11 11:08:47",15,0.257676563571,27830.4400695298,19405.8482564578,6.73697258737922,9.84052175684605,9.82538249260475,0.774558949883731,0.0739872678514119,1.45842696629213,2.23764519257362,72.0995856723569
"Dr7AA000808",1386781800,100,"R161","R161-100","2013-12-11 11:10:00",15,0.169035371909,31329.5534494322,27476.8089801065,10.9002702537372,9.18953339447008,9.15925486598748,0.90594232254149,0.0894694075600882,0.840277777777778,3.61985731792145,83.3232804506175
"Dr1AD000168",1386782022,33,"R20","R20-33","2013-12-11 11:13:42",15,0.154736309685,76167.0207222347,46249.6381356885,13.5345022317236,17.5312679914273,17.4707109344621,2.58948241746033,0.287856786628122,1.29082774049217,3.00360926805647,209.250056929216
"Dp1AA01027",1386782168,100,"A10","A10-100","2013-12-11 11:16:08",15,0.189147190337,40962.5541265621,25915.4581146662,10.5217886477046,13.0651850402433,13.0046279832781,1.26763855251935,0.132091479526575,1.23597122302158,2.83308209206605,102.920990267744
"Dr3AA000413",1386782241,100,"R98","R98-100","2013-12-11 11:17:21",15,0.13050073811,48084.9086879755,25445.0578539282,10.9759665749437,15.911366717608,15.8810881891254,1.53506600111748,0.163604973489896,1.44689655172414,2.43009689938735,119.317391285299
"Dr2AD000368",1386782460,33,"R70","R70-33","2013-12-11 11:21:00",15,0.22942618369,43468.2654978721,28289.7719307234,9.4166223580896,9.91621807805256,9.88593954956995,1.36172204600101,0.143178223312317,1.04983922829582,3.26126993202673,112.321099477706
"Dp2AA01061",1386782606,100,"B100","B100-100","2013-12-11 11:23:26",15,0.171840562174,26053.742285343,17472.5346848424,7.31226462854868,9.97677513501776,9.93135734229386,0.707848180115382,0.0661261098012427,1.35817805383023,2.44245474618364,70.6063476567562
"Dr5AA000609",1386782679,100,"R128","R128-100","2013-12-11 11:24:39",15,0.190508413029,18542.4919051284,10551.9808488521,6.08598422500325,8.14492416182027,8.12978489757897,0.425818619856606,0.0328919115494059,1.33582089552239,2.4293936103493,46.1256017540506
"Dr1AD000171",1386782897,33,"R20","R20-33","2013-12-11 11:28:17",15,0.143179088804,54753.076966133,28035.4092897328,12.399057413626,15.3057961479559,15.260378355232,1.78543983663413,0.193108879672632,1.23076923076923,2.95831665786862,142.586137932638
"Dp1AA01042",1386783043,100,"A10","A10-100","2013-12-11 11:30:43",15,0.135538159336,44343.9928321567,31621.948777714,13.4739451747584,12.2173862427304,11.9297402221457,1.39460352145354,0.147052957127453,0.885393258426966,3.62852404178672,114.880810446002
"Dr7AA000810",1386783116,100,"R161","R161-100","2013-12-11 11:31:56",15,0.204889216356,34316.7819960955,28860.1847468972,10.2341426271199,9.79510396412214,9.76482543563954,1.0181056390017,0.10268666709984,0.95414201183432,3.39523285245535,96.1254397649733
"Dr3AD000463",1386783338,33,"R98","R98-33","2013-12-11 11:35:38",15,0.240593769565,14658.2786636604,8042.08570764362,5.54097071231639,7.79672108427033,7.73616402730512,0.27997566469057,0.0157058631040783,1.39617486338798,2.26519394686456,37.8766890533861
"Dr1AA000212",1386783484,100,"R20","R20-100","2013-12-11 11:38:04",15,0.123315000961,25037.3747354744,16523.3341587105,9.77996469988084,11.8237653724566,11.7632083154914,0.669685999567416,0.0616291007895286,1.20278637770898,2.77426619328333,67.8519640527763
"Dr8AD000969",1386783703,33,"R187","R187-33","2013-12-11 11:41:43",15,0.203967548467,42736.0253470985,24886.7200444475,9.73454690715694,10.7488776113241,10.6731812901176,1.33422817250819,0.13993836135766,1.09642301710731,3.15323825743398,126.064971525364
"Dp2AA01064",1386783850,100,"B100","B100-100","2013-12-11 11:44:10",15,0.219879875834,36270.5611853293,21577.6432102609,8.87160884540275,11.5663978803544,11.5209800876305,1.09146539372827,0.111331337644487,1.29863481228669,2.65715741775274,104.526112926021
"Dr5AD000677",1386793262,33,"R128","R128-33","2013-12-11 14:21:02",15,0.216974436875,40525.449650867,17039.9344450566,7.64532844185731,11.3090303882523,11.293891124011,1.25122632062356,0.130157471729381,1.47722772277228,2.30128623017082,102.856471195094
"Dp1AD000074",1386793777,33,"A10","A10-33","2013-12-11 14:29:37",15,0.140939702996,39115.820931376,25537.5891552174,11.3695874452175,12.2325255069717,12.1871077142478,1.19829811988972,0.123920443544506,1.07190412782956,3.17703182955286,101.336323656415
"Dp2AA000109",1386793923,100,"B100","B100-100","2013-12-11 14:32:03",15,0.195012744663,33459.0854586807,16936.2468875837,8.14492416182027,9.56801500050262,9.52259720777871,0.985901177022942,0.0988917121560606,1.16914498141264,2.91744220013026,96.423877402538
"Dr2AA000304",1386793996,100,"R70","R70-100","2013-12-11 14:33:16",15,0.200494922357,50894.2966381445,32123.4553056938,11.5663978803544,12.6867034342108,12.6715641699695,1.640551826789,0.176035361424797,1.0955497382199,3.22249961896868,133.231143031792
"Dp2AD000164",1386794215,33,"B100","B100-33","2013-12-11 14:36:55",15,0.23938219781,33818.3728110432,15655.3774276112,7.81186034851163,11.1727770100806,11.1273592173567,0.999391561295081,0.100481411140034,1.42441860465116,2.36153288745768,93.4209193675226
"Dr4AA000503",1386794435,100,"R102","R102-100","2013-12-11 14:40:35",15,0.233653361574,19567.5901566391,11687.0314779988,5.90431305410763,7.08517566492915,7.05489713644655,0.46430861745503,0.0374275503304083,1.19487179487179,2.74643869188481,50.4319333933999
"Dr8AD000971",1386794654,33,"R187","R187-33","2013-12-11 14:44:14",15,0.155117084593,30208.607277719,23162.6190887964,9.88593954956995,11.2030555385632,11.1727770100806,0.863853463845638,0.0845096810945077,1.1301684532925,2.97594037731586,87.3081135194192
"Dr3AA000402",1386794800,100,"R98","R98-100","2013-12-11 14:46:40",15,0.153215460777,35366.5539696385,18422.391461338,9.20467265871138,14.9273145419234,14.9121752776821,1.05752207609055,0.107331476967961,1.62006578947368,1.94597960905873,103.410976519411
"Dr4AD000570",1386795022,33,"R102","R102-33","2013-12-11 14:50:22",15,0.269816441931,34537.7067072154,13232.7635847818,7.58477138489211,8.59910208905932,8.53854503209411,1.02640083566983,0.103664168218352,1.12574850299401,3.0213553369919,111.772513615584
"Dr1AA000214",1386795241,100,"R20","R20-100","2013-12-11 14:54:01",15,0.133192341886,46023.134515385,29935.5165929423,13.2619954753802,13.7615911953432,13.7161734026193,1.45765129200589,0.154482469494705,1.03424657534247,3.31649858766232,136.973614629122
"Dp1AA01047",1386795460,100,"A10","A10-100","2013-12-11 14:57:40",15,0.156300494527,44398.8444142131,30802.6858236051,13.2771347396215,12.4444752063499,12.4141966778673,1.39666306770533,0.147295652851894,0.935005701254276,3.52035940430262,110.997111035533
"Dr3AA000403",1386795533,100,"R98","R98-100","2013-12-11 14:58:53",15,0.16339324042,49991.9976032098,17817.8536262491,7.97839225516595,15.2906568837146,15.260378355232,1.60667264726985,0.17204305874661,1.91271347248577,1.4260188340411,120.462644827012
"Dr2AD000372",1386795752,33,"R70","R70-33","2013-12-11 15:02:32",15,0.22209924567,43571.1359389606,32785.743172793,10.7488776113241,9.31064750840049,9.25009045143529,1.36558458603032,0.143633382767845,0.86056338028169,3.67650434972206,112.296742110723
"Dp2AA01100",1386795898,100,"B100","B100-100","2013-12-11 15:04:58",15,0.247034154512,33497.994020347,20313.311259455,7.58477138489211,11.3090303882523,11.2787518597697,0.987362100834769,0.0990638665626715,1.48702594810379,2.2218206066357,79.3791327496374
"Dr2AA000303",1386796409,100,"R70","R70-100","2013-12-11 15:13:29",15,0.20371386729,45465.3185995934,38214.1149316824,11.1576377458393,10.340117476809,10.3098389483264,1.43670663306463,0.15201436314822,0.924016282225237,3.55322287623758,124.562516711215
"Dr5AD000668",1386796628,33,"R128","R128-33","2013-12-11 15:17:08",15,0.209734953264,38772.09700368,17479.3596886254,7.96325299092465,12.8380960766238,12.7926782838999,1.18539210514231,0.122399606323178,1.606463878327,2.0038725172969,104.507000009919
"Dr5AA000612",1386796773,100,"R128","R128-100","2013-12-11 15:19:33",15,0.183599362606,35879.957185772,20736.9864942937,9.00786222357446,11.0365236319089,10.9759665749437,1.07679914394905,0.109603075357632,1.21848739495798,2.82940109355294,97.4998836569891
"Dp2AD000163",1386796992,33,"B100","B100-33","2013-12-11 15:23:12",15,0.197763911763,36539.1251597577,19420.5482646059,7.75130329154643,11.3241696524936,11.293891124011,1.10154933125868,0.112519622938898,1.45703125,2.31259420085064,104.100071680221
"Dp2AA01118",1386797138,100,"B100","B100-100","2013-12-11 15:25:38",15,0.167994049591,29902.8429223804,18553.3790339431,8.90188737388535,9.99191439925906,9.94649660653516,0.852372740621965,0.0831567993918239,1.11734693877551,3.001486565777,94.929660071049
"Dr4AA000502",1386797211,100,"R102","R102-100","2013-12-11 15:26:51",15,0.255512012263,17169.6839708241,10040.105565125,5.85889526138372,6.49474435951839,6.46446583103579,0.374272951900782,0.0268178002176172,1.10335917312662,2.92699341972049,49.4803572646226
"Dr7AD000867",1386797430,33,"R161","R161-33","2013-12-11 15:30:30",15,0.230036802498,32037.1198781736,25745.8830206725,9.20467265871138,8.67479841026582,8.62938061754192,0.932509756543884,0.092600098427627,0.9375,3.41284808893689,99.1861296537882
"Dr3AA000404",1386797579,100,"R98","R98-100","2013-12-11 15:32:59",15,0.144913050562,46256.9654811064,17971.2849612944,9.58315426474392,16.5017980230188,16.4715194945362,1.46643108779209,0.155517075489557,1.71879936808847,1.81972460235688,108.330129932333
"Dr6AD000767",1386797725,33,"R133","R133-33","2013-12-11 15:35:25",15,0.132052477874,49449.3655163612,26244.89579727,10.5369279119459,17.5009894629447,17.4707109344621,1.58629810493808,0.169642134607583,1.65804597701149,1.97908756277191,120.608208576491
"Dr1AA000216",1386797944,100,"R20","R20-100","2013-12-11 15:39:04",15,0.115788836973,61230.1187974712,39822.0595729492,15.2300998267494,17.016533007223,16.9711152144991,2.02863732932879,0.221767129818992,1.11431411530815,3.26674435854566,174.943196564203
"Dr8AD000972",1386798163,33,"R187","R187-33","2013-12-11 15:42:43",15,0.173463620437,37996.0135468336,28326.3907010208,10.4158137980155,10.8245739325307,10.7942954040481,1.15625201993958,0.118965755744485,1.03633720930233,3.2456547409728,99.9895093337726
"Dp1AA01020",1386798310,100,"A10","A10-100","2013-12-11 15:45:10",15,0.160531140032,29099.997967022,19109.7480923326,9.77996469988084,10.0978892489482,10.0827499847069,0.822227824895,0.0796045401724867,1.03095975232198,3.18398788788864,72.0296979381734
"Dr8AA000903",1386798383,100,"R187","R187-100","2013-12-11 15:46:23",15,0.216281875418,38703.579975575,21903.5371409005,9.4317616223309,12.0054365433522,11.944879486387,1.18281945394197,0.122096446612024,1.26645264847512,2.74769988487032,111.860057732876
"Dr7AD000868",1386798602,33,"R161","R161-33","2013-12-11 15:50:02",15,0.187323511367,32264.4977165942,30650.69823936,11.0668021603915,10.1130285131895,10.0827499847069,0.941047252771048,0.0936061519843092,0.911080711354309,3.47256542217798,93.2499934005614
"Dr7AA000819",1386798748,100,"R161","R161-100","2013-12-11 15:52:28",15,0.187606904649,33442.9526404288,34200.7502071165,11.2333340670458,9.99191439925906,9.96163587077646,0.985295428125356,0.0988203310606366,0.886792452830189,3.53546873575788,96.6559324867884
"Dp1AD000073",1386798967,33,"A10","A10-33","2013-12-11 15:56:07",15,0.143366842332,15870.8972026166,8263.89833059202,6.5704406807249,10.5217886477046,10.4612315907394,0.325506602416238,0.0210712021471859,1.59216589861751,1.84611767968005,42.5493222590258
"Dp2AA01069",1386799113,100,"B100","B100-100","2013-12-11 15:58:33",15,0.29537580755,20998.8558323738,17267.6533212788,5.99514863955544,9.62857205746783,9.58315426474392,0.518049234357404,0.0437603131609099,1.59848484848485,1.8746166337952,56.1466733485931
"Dp2AA01094",1386799186,100,"B100","B100-100","2013-12-11 15:59:46",15,0.247500485661,40065.1898360339,25356.0703046034,8.11464563333766,12.0811328645587,12.0508543360761,1.23394466089829,0.128121011065813,1.48507462686567,2.28030724401579,111.602200100373
"Dr2AD000367",1386799405,33,"R70","R70-33","2013-12-11 16:03:25",15,0.214718977209,56539.0748455473,34423.4815805742,10.9154095179785,11.8691831651805,11.8540439009392,1.8524998028258,0.20101118682487,1.08599167822469,3.29002494256701,166.291396604551
"Dp1AA01034",1386799551,100,"A10","A10-100","2013-12-11 16:05:51",15,0.187783142127,30028.6789047451,18342.1976668875,9.17439413022878,11.0062451034263,10.9759665749437,0.857097582023141,0.0837135719361314,1.1963696369637,2.82951950321689,81.5996709368073
"Dr6AA000717",1386799624,100,"R133","R133-100","2013-12-11 16:07:04",15,0.122568607053,27624.1297937675,11767.3565225221,7.87241740547684,15.2149605625081,15.1998212982668,0.766812490452239,0.0730744296075775,1.93076923076923,1.20183419561568,77.8144501232886
"Dp2AA01089",1386799843,100,"B100","B100-100","2013-12-11 16:10:43",15,0.231588130706,32625.8728454364,23891.7132429256,8.00867078364855,12.6412856414868,12.5958678487629,0.954616028076991,0.0952050885218076,1.57277882797732,2.0268805336243,79.3816857553197
"Dr8AA000905",1386799916,100,"R187","R187-100","2013-12-11 16:11:56",15,0.191306685895,31443.2423686425,21789.6120777531,9.3712045653657,9.93135734229386,9.88593954956995,0.910211070655072,0.0899724343384293,1.05492730210016,3.15085960769087,77.4464097749816
"Dr8AD000962",1386800135,33,"R187","R187-33","2013-12-11 16:15:35",15,0.162440184276,31987.5826362472,18707.597869425,9.386343829607,10.4158137980155,10.3703960052916,0.930649751105411,0.0923809164757955,1.10483870967742,3.0460813469007,89.350789486724
"Dp1AA01023",1386800281,100,"A10","A10-100","2013-12-11 16:18:01",15,0.140810369796,52890.5905484187,35944.2761735347,14.7305041067865,14.65480778558,14.5942507286148,1.71550790802215,0.184868142150326,0.990750256937307,3.46841922767756,128.375219777715
