 ,Label,Circ.,AR,Round,Solidity
1452,poaceae_352.jpg,0.095,13.366,0.075,0.849
1453,poaceae_353.jpg,0.456,3.327,0.301,0.975
1454,poaceae_354.jpg,0.460,3.369,0.297,0.972
1455,poaceae_355.jpg,0.254,6.345,0.158,0.939
1456,poaceae_356.jpg,0.293,5.950,0.168,0.964
1457,poaceae_357.jpg,0.240,6.988,0.143,0.952
1458,poaceae_358.jpg,0.258,6.284,0.159,0.955
1459,poaceae_359.jpg,0.065,38.823,0.026,0.851
1460,poaceae_36.jpg,0.083,22.472,0.045,0.925
1461,poaceae_360.jpg,0.068,33.296,0.030,0.849
1462,poaceae_361.jpg,0.280,8.056,0.124,0.920
1463,poaceae_362.jpg,0.068,30.412,0.033,0.688
1464,poaceae_363.jpg,0.043,39.640,0.025,0.703
1465,poaceae_364.jpg,0.049,44.030,0.023,0.786
1466,poaceae_365.jpg,0.071,34.068,0.029,0.838
1467,poaceae_366.jpg,0.098,24.032,0.042,0.865
1468,poaceae_367.jpg,0.041,54.412,0.018,0.704
1469,poaceae_368.jpg,0.051,49.587,0.020,0.749
1470,poaceae_369.jpg,0.031,70.692,0.014,0.599
1471,poaceae_37.jpg,0.040,43.475,0.023,0.638
1472,poaceae_370.jpg,0.043,59.807,0.017,0.724
1473,poaceae_371.jpg,0.068,32.427,0.031,0.905
1474,poaceae_372.jpg,0.061,38.624,0.026,0.725
1475,poaceae_373.jpg,0.143,15.437,0.065,0.948
1476,poaceae_374.jpg,0.192,10.754,0.093,0.965
1477,poaceae_375.jpg,0.031,65.488,0.015,0.635
1478,poaceae_376.jpg,0.048,50.562,0.020,0.765
1479,poaceae_377.jpg,0.187,11.707,0.085,0.969
1480,poaceae_378.jpg,0.105,19.050,0.052,0.945
1481,poaceae_379.jpg,0.038,49.708,0.020,0.687
1482,poaceae_38.jpg,0.052,33.101,0.030,0.819
1483,poaceae_380.jpg,0.037,66.476,0.015,0.819
1484,poaceae_381.jpg,0.044,46.288,0.022,0.668
1485,poaceae_382.jpg,0.090,26.763,0.037,0.861
1486,poaceae_383.jpg,0.249,7.081,0.141,0.974
1487,poaceae_384.jpg,0.222,6.920,0.145,0.893
1488,poaceae_385.jpg,0.615,1.962,0.510,0.975
1489,poaceae_386.jpg,0.640,2.067,0.484,0.982
1490,poaceae_387.jpg,0.085,23.808,0.042,0.881
1491,poaceae_388.jpg,0.094,21.518,0.046,0.925
1492,poaceae_389.jpg,0.068,30.759,0.033,0.777
1493,poaceae_39.jpg,0.278,6.186,0.162,0.951
1494,poaceae_390.jpg,0.065,28.463,0.035,0.732
1495,poaceae_4.jpg,0.101,21.990,0.045,0.868
1496,poaceae_40.jpg,0.233,7.548,0.132,0.945
1497,poaceae_41.jpg,0.102,19.008,0.053,0.874
1498,poaceae_42.jpg,0.106,20.410,0.049,0.910
1499,poaceae_43.jpg,0.037,53.914,0.019,0.635
1500,poaceae_44.jpg,0.062,41.090,0.024,0.828
1501,poaceae_45.jpg,0.084,30.115,0.033,0.901
1502,poaceae_46.jpg,0.094,27.187,0.037,0.904
1503,poaceae_47.jpg,0.263,7.674,0.130,0.980
1504,poaceae_48.jpg,0.217,9.832,0.102,0.975
1505,poaceae_49.jpg,0.047,50.600,0.020,0.930
1506,poaceae_5.jpg,0.052,44.805,0.022,0.783
1507,poaceae_50.jpg,0.048,47.723,0.021,0.886
1508,poaceae_51.jpg,0.041,51.438,0.019,0.877
1509,poaceae_52.jpg,0.017,107.615,0.009,0.586
1510,poaceae_53.jpg,0.291,5.855,0.171,0.961
1511,poaceae_54.jpg,0.201,8.550,0.117,0.938
1512,poaceae_55.jpg,0.073,23.238,0.043,0.749
1513,poaceae_56.jpg,0.085,23.303,0.043,0.907
1514,poaceae_57.jpg,0.080,28.099,0.036,0.895
1515,poaceae_58.jpg,0.073,28.528,0.035,0.767
1516,poaceae_59.jpg,0.099,21.988,0.045,0.930
1517,poaceae_6.jpg,0.077,32.159,0.031,0.893
1518,poaceae_60.jpg,0.091,23.948,0.042,0.946
1519,poaceae_61.jpg,0.107,19.976,0.050,0.883
1520,poaceae_62.jpg,0.069,33.099,0.030,0.878
1521,poaceae_63.jpg,0.058,32.827,0.030,0.894
1522,poaceae_64.jpg,0.046,53.185,0.019,0.884
1523,poaceae_65.jpg,0.364,4.256,0.235,0.971
1524,poaceae_66.jpg,0.351,4.245,0.236,0.964
1525,poaceae_67.jpg,0.194,8.893,0.112,0.886
1526,poaceae_68.jpg,0.245,7.393,0.135,0.906
1527,poaceae_69.jpg,0.100,22.888,0.044,0.906
1528,poaceae_7.jpg,0.084,24.489,0.041,0.892
1529,poaceae_70.jpg,0.059,36.536,0.027,0.814
1530,poaceae_71.jpg,0.049,51.533,0.019,0.803
1531,poaceae_72.jpg,0.071,28.765,0.035,0.648
1532,poaceae_73.jpg,0.238,7.291,0.137,0.964
1533,poaceae_74.jpg,0.182,10.000,0.100,0.942
1534,poaceae_75.jpg,0.292,5.554,0.180,0.962
1535,poaceae_76.jpg,0.266,6.038,0.166,0.952
1536,poaceae_77.jpg,0.080,25.628,0.039,0.817
1537,poaceae_78.jpg,0.045,54.665,0.018,0.715
1538,poaceae_79.jpg,0.034,72.824,0.014,0.873
1539,poaceae_8.jpg,0.079,28.515,0.035,0.762
1540,poaceae_80.jpg,0.063,39.107,0.026,0.934
1541,poaceae_81.jpg,0.120,16.828,0.059,0.954
1542,poaceae_82.jpg,0.240,7.181,0.139,0.952
1543,poaceae_83.jpg,0.215,7.967,0.126,0.965
1544,poaceae_84.jpg,0.247,7.419,0.135,0.970
1545,poaceae_85.jpg,0.173,10.767,0.093,0.832
1546,poaceae_86.jpg,0.290,7.367,0.136,0.962
1547,poaceae_87.jpg,0.085,22.155,0.045,0.867
1548,poaceae_88.jpg,0.102,15.781,0.063,0.820
1549,poaceae_89.jpg,0.031,65.878,0.015,0.651
1550,poaceae_9.jpg,0.022,66.101,0.015,0.482
1551,poaceae_90.jpg,0.031,65.862,0.015,0.646
1552,poaceae_91.jpg,0.080,27.147,0.037,0.891
1553,poaceae_92.jpg,0.027,90.705,0.011,0.671
1554,poaceae_93.jpg,0.034,60.463,0.017,0.814
1555,poaceae_94.jpg,0.084,21.782,0.046,0.876
1556,poaceae_95.jpg,0.034,45.010,0.022,0.511
1557,poaceae_96.jpg,0.076,30.400,0.033,0.748
1558,poaceae_97.jpg,0.050,51.952,0.019,0.773
1559,poaceae_98.jpg,0.061,32.147,0.031,0.730
1560,poaceae_99.jpg,0.073,32.555,0.031,0.937
1561,tomato_1.jpg,0.334,2.750,0.364,0.817
1562,tomato_10.jpg,0.497,1.966,0.509,0.913
1563,tomato_100.jpg,0.550,1.738,0.575,0.903
1564,tomato_101.jpg,0.684,1.608,0.622,0.949
1565,tomato_102.jpg,0.608,1.920,0.521,0.937
1566,tomato_103.jpg,0.438,1.889,0.530,0.878
1567,tomato_104.jpg,0.534,1.844,0.542,0.912
1568,tomato_105.jpg,0.448,2.006,0.498,0.883
1569,tomato_106.jpg,0.472,2.199,0.455,0.894
1570,tomato_107.jpg,0.482,1.984,0.504,0.896
1571,tomato_108.jpg,0.565,2.057,0.486,0.931
1572,tomato_109.jpg,0.499,2.203,0.454,0.910
1573,tomato_11.jpg,0.483,1.727,0.579,0.883
1574,tomato_110.jpg,0.579,1.966,0.509,0.927
1575,tomato_111.jpg,0.467,1.857,0.539,0.855
1576,tomato_112.jpg,0.440,1.668,0.599,0.863
1577,tomato_113.jpg,0.431,1.536,0.651,0.846
1578,tomato_114.jpg,0.472,1.346,0.743,0.877
1579,tomato_115.jpg,0.478,1.332,0.751,0.876
1580,tomato_116.jpg,0.512,1.416,0.706,0.900
1581,tomato_117.jpg,0.490,1.725,0.580,0.916
1582,tomato_118.jpg,0.547,1.984,0.504,0.907
1583,tomato_119.jpg,0.543,2.145,0.466,0.928
1584,tomato_12.jpg,0.469,2.002,0.500,0.894
1585,tomato_120.jpg,0.477,2.109,0.474,0.884
1586,tomato_121.jpg,0.462,1.698,0.589,0.908
1587,tomato_122.jpg,0.451,1.982,0.504,0.901
1588,tomato_123.jpg,0.489,1.759,0.569,0.892
1589,tomato_124.jpg,0.495,1.910,0.524,0.918
1590,tomato_125.jpg,0.597,1.868,0.535,0.931
1591,tomato_126.jpg,0.500,1.916,0.522,0.896
1592,tomato_127.jpg,0.641,1.499,0.667,0.921
1593,tomato_128.jpg,0.621,2.102,0.476,0.945
1594,tomato_129.jpg,0.471,1.783,0.561,0.868
1595,tomato_13.jpg,0.480,1.902,0.526,0.905
1596,tomato_130.jpg,0.511,1.500,0.667,0.897
1597,tomato_131.jpg,0.337,1.714,0.583,0.838
1598,tomato_132.jpg,0.450,1.519,0.658,0.864
1599,tomato_133.jpg,0.488,1.672,0.598,0.884
1600,tomato_134.jpg,0.526,1.537,0.650,0.891
1601,tomato_135.jpg,0.446,1.485,0.674,0.850
1602,tomato_136.jpg,0.500,1.484,0.674,0.892
1603,tomato_137.jpg,0.490,1.809,0.553,0.909
1604,tomato_138.jpg,0.464,1.944,0.515,0.891
1605,tomato_139.jpg,0.477,2.052,0.487,0.900
1606,tomato_14.jpg,0.375,2.385,0.419,0.854
1607,tomato_140.jpg,0.463,1.958,0.511,0.890
1608,tomato_141.jpg,0.434,1.973,0.507,0.857
1609,tomato_142.jpg,0.485,1.682,0.595,0.888
1610,tomato_143.jpg,0.366,2.020,0.495,0.892
1611,tomato_144.jpg,0.524,1.857,0.539,0.935
1612,tomato_145.jpg,0.513,1.745,0.573,0.898
1613,tomato_146.jpg,0.472,2.082,0.480,0.890
1614,tomato_147.jpg,0.474,2.074,0.482,0.890
1615,tomato_148.jpg,0.450,1.992,0.502,0.859
1616,tomato_149.jpg,0.645,1.584,0.631,0.952
1617,tomato_15.jpg,0.446,1.997,0.501,0.876
1618,tomato_150.jpg,0.631,1.735,0.577,0.947
1619,tomato_151.jpg,0.689,1.676,0.597,0.953
1620,tomato_152.jpg,0.605,1.656,0.604,0.937
1621,tomato_153.jpg,0.556,1.850,0.541,0.922
1622,tomato_154.jpg,0.529,1.917,0.522,0.897
1623,tomato_155.jpg,0.497,1.855,0.539,0.885
1624,tomato_156.jpg,0.383,1.927,0.519,0.854
1625,tomato_157.jpg,0.598,1.647,0.607,0.930
1626,tomato_158.jpg,0.568,1.565,0.639,0.907
1627,tomato_159.jpg,0.513,1.871,0.535,0.911
1628,tomato_16.jpg,0.552,1.957,0.511,0.938
1629,tomato_160.jpg,0.530,1.955,0.512,0.935
1630,tomato_161.jpg,0.631,1.679,0.596,0.943
1631,tomato_162.jpg,0.678,1.578,0.634,0.934
1632,tomato_163.jpg,0.715,1.569,0.637,0.962
1633,tomato_164.jpg,0.681,1.423,0.703,0.951
1634,tomato_165.jpg,0.485,2.077,0.482,0.912
1635,tomato_166.jpg,0.514,1.822,0.549,0.906
1636,tomato_167.jpg,0.491,2.125,0.471,0.910
1637,tomato_168.jpg,0.486,2.096,0.477,0.906
1638,tomato_169.jpg,0.450,1.514,0.661,0.861
1639,tomato_17.jpg,0.573,1.602,0.624,0.918
1640,tomato_170.jpg,0.391,1.535,0.651,0.801
1641,tomato_171.jpg,0.410,1.571,0.637,0.861
1642,tomato_172.jpg,0.427,1.479,0.676,0.846
1643,tomato_173.jpg,0.357,1.855,0.539,0.829
1644,tomato_174.jpg,0.394,2.116,0.473,0.825
1645,tomato_175.jpg,0.460,1.506,0.664,0.828
1646,tomato_176.jpg,0.528,1.471,0.680,0.873
1647,tomato_177.jpg,0.349,1.738,0.575,0.792
1648,tomato_178.jpg,0.367,2.232,0.448,0.815
1649,tomato_179.jpg,0.379,1.957,0.511,0.841
1650,tomato_18.jpg,0.544,1.540,0.649,0.886
1651,tomato_180.jpg,0.359,2.024,0.494,0.845
1652,tomato_181.jpg,0.329,2.012,0.497,0.791
1653,tomato_182.jpg,0.368,2.045,0.489,0.872
1654,tomato_183.jpg,0.399,2.116,0.473,0.871
1655,tomato_184.jpg,0.435,2.033,0.492,0.854
1656,tomato_185.jpg,0.533,1.892,0.528,0.913
1657,tomato_186.jpg,0.500,1.331,0.751,0.880
1658,tomato_187.jpg,0.506,1.695,0.590,0.904
1659,tomato_188.jpg,0.507,1.727,0.579,0.911
1660,tomato_189.jpg,0.634,1.375,0.727,0.929
1661,tomato_19.jpg,0.631,1.307,0.765,0.921
1662,tomato_190.jpg,0.492,1.734,0.577,0.842
1663,tomato_191.jpg,0.556,1.961,0.510,0.940
1664,tomato_192.jpg,0.494,1.887,0.530,0.865
1665,tomato_193.jpg,0.490,1.416,0.706,0.879
1666,tomato_194.jpg,0.450,1.633,0.613,0.867
1667,tomato_195.jpg,0.381,1.604,0.623,0.848
1668,tomato_196.jpg,0.450,1.479,0.676,0.858
1669,tomato_197.jpg,0.539,1.796,0.557,0.916
1670,tomato_198.jpg,0.581,1.961,0.510,0.928
1671,tomato_199.jpg,0.432,2.265,0.441,0.884
1672,tomato_2.jpg,0.438,2.248,0.445,0.875
1673,tomato_20.jpg,0.517,1.696,0.590,0.915
1674,tomato_200.jpg,0.571,1.830,0.546,0.911
1675,tomato_201.jpg,0.549,1.711,0.584,0.913
1676,tomato_202.jpg,0.502,2.060,0.486,0.900
1677,tomato_203.jpg,0.515,1.601,0.625,0.895
1678,tomato_204.jpg,0.511,1.760,0.568,0.894
1679,tomato_205.jpg,0.495,1.907,0.524,0.901
1680,tomato_206.jpg,0.554,2.123,0.471,0.929
1681,tomato_207.jpg,0.442,2.204,0.454,0.887
1682,tomato_208.jpg,0.461,1.973,0.507,0.889
1683,tomato_209.jpg,0.399,2.222,0.450,0.882
1684,tomato_21.jpg,0.537,1.866,0.536,0.911
1685,tomato_210.jpg,0.367,2.051,0.488,0.840
1686,tomato_211.jpg,0.327,2.269,0.441,0.852
1687,tomato_212.jpg,0.326,2.571,0.389,0.866
1688,tomato_213.jpg,0.466,1.729,0.578,0.859
1689,tomato_214.jpg,0.458,1.827,0.547,0.896
1690,tomato_215.jpg,0.333,1.809,0.553,0.816
1691,tomato_216.jpg,0.435,1.539,0.650,0.851
1692,tomato_217.jpg,0.447,1.963,0.510,0.878
1693,tomato_218.jpg,0.430,1.896,0.528,0.858
1694,tomato_219.jpg,0.360,1.908,0.524,0.854
1695,tomato_22.jpg,0.382,2.344,0.427,0.867
1696,tomato_220.jpg,0.501,1.940,0.515,0.910
1697,tomato_221.jpg,0.598,1.763,0.567,0.944
1698,tomato_222.jpg,0.384,1.859,0.538,0.843
1699,tomato_223.jpg,0.484,1.740,0.575,0.884
1700,tomato_224.jpg,0.557,1.763,0.567,0.920
1701,tomato_225.jpg,0.622,1.797,0.557,0.943
1702,tomato_226.jpg,0.363,2.200,0.455,0.849
1703,tomato_227.jpg,0.307,1.818,0.550,0.788
1704,tomato_228.jpg,0.378,2.071,0.483,0.855
1705,tomato_229.jpg,0.469,1.640,0.610,0.824
1706,tomato_23.jpg,0.628,1.812,0.552,0.932
1707,tomato_230.jpg,0.476,1.760,0.568,0.883
1708,tomato_231.jpg,0.515,1.883,0.531,0.920
1709,tomato_232.jpg,0.464,1.935,0.517,0.886
1710,tomato_233.jpg,0.372,2.070,0.483,0.853
1711,tomato_234.jpg,0.383,1.867,0.536,0.844
1712,tomato_235.jpg,0.327,1.938,0.516,0.833
1713,tomato_236.jpg,0.508,1.538,0.650,0.888
1714,tomato_237.jpg,0.483,1.660,0.603,0.903
1715,tomato_238.jpg,0.564,1.771,0.565,0.906
1716,tomato_239.jpg,0.448,1.684,0.594,0.898
1717,tomato_24.jpg,0.530,1.992,0.502,0.925
1718,tomato_240.jpg,0.477,2.106,0.475,0.907
1719,tomato_241.jpg,0.462,1.883,0.531,0.886
1720,tomato_242.jpg,0.474,1.783,0.561,0.884
1721,tomato_243.jpg,0.563,1.700,0.588,0.914
1722,tomato_244.jpg,0.533,1.528,0.654,0.909
1723,tomato_245.jpg,0.342,1.901,0.526,0.832
1724,tomato_246.jpg,0.383,1.741,0.574,0.854
1725,tomato_247.jpg,0.467,2.032,0.492,0.899
1726,tomato_248.jpg,0.523,1.914,0.522,0.915
1727,tomato_249.jpg,0.527,1.803,0.555,0.926
1728,tomato_25.jpg,0.383,2.019,0.495,0.845
1729,tomato_250.jpg,0.609,2.004,0.499,0.953
1730,tomato_251.jpg,0.383,1.906,0.525,0.858
1731,tomato_252.jpg,0.459,1.788,0.559,0.898
1732,tomato_253.jpg,0.305,1.980,0.505,0.783
1733,tomato_254.jpg,0.466,2.149,0.465,0.881
1734,tomato_255.jpg,0.589,1.518,0.659,0.922
1735,tomato_256.jpg,0.615,1.497,0.668,0.937
1736,tomato_257.jpg,0.661,1.412,0.708,0.951
1737,tomato_258.jpg,0.651,1.718,0.582,0.949
1738,tomato_259.jpg,0.492,1.816,0.551,0.891
1739,tomato_26.jpg,0.590,1.556,0.642,0.931
1740,tomato_260.jpg,0.326,1.641,0.609,0.825
1741,tomato_261.jpg,0.381,1.725,0.580,0.875
1742,tomato_262.jpg,0.541,1.681,0.595,0.914
1743,tomato_263.jpg,0.442,2.273,0.440,0.902
1744,tomato_264.jpg,0.409,2.030,0.493,0.852
1745,tomato_265.jpg,0.452,1.833,0.546,0.886
1746,tomato_266.jpg,0.387,2.045,0.489,0.890
1747,tomato_267.jpg,0.510,1.479,0.676,0.908
1748,tomato_268.jpg,0.483,1.657,0.604,0.905
1749,tomato_269.jpg,0.442,1.771,0.565,0.903
1750,tomato_27.jpg,0.463,1.862,0.537,0.886
1751,tomato_270.jpg,0.363,2.007,0.498,0.860
1752,tomato_271.jpg,0.350,1.980,0.505,0.861
1753,tomato_272.jpg,0.389,1.703,0.587,0.881
1754,tomato_273.jpg,0.373,1.771,0.565,0.832
1755,tomato_274.jpg,0.384,2.066,0.484,0.866
1756,tomato_275.jpg,0.398,1.906,0.525,0.880
1757,tomato_276.jpg,0.400,1.854,0.539,0.882
1758,tomato_277.jpg,0.395,1.785,0.560,0.851
1759,tomato_278.jpg,0.518,1.912,0.523,0.913
1760,tomato_279.jpg,0.567,1.680,0.595,0.929
1761,tomato_28.jpg,0.381,2.045,0.489,0.857
1762,tomato_280.jpg,0.433,1.559,0.641,0.847
1763,tomato_281.jpg,0.346,1.839,0.544,0.838
1764,tomato_282.jpg,0.454,1.800,0.556,0.896
1765,tomato_283.jpg,0.454,2.036,0.491,0.898
1766,tomato_284.jpg,0.488,1.957,0.511,0.918
1767,tomato_285.jpg,0.501,1.917,0.522,0.913
1768,tomato_286.jpg,0.524,2.186,0.458,0.922
1769,tomato_287.jpg,0.447,1.964,0.509,0.894
1770,tomato_288.jpg,0.534,1.901,0.526,0.912
1771,tomato_289.jpg,0.501,1.786,0.560,0.917
1772,tomato_29.jpg,0.619,1.520,0.658,0.944
1773,tomato_290.jpg,0.528,1.953,0.512,0.911
1774,tomato_291.jpg,0.505,1.796,0.557,0.919
1775,tomato_292.jpg,0.492,1.767,0.566,0.917
1776,tomato_293.jpg,0.615,1.689,0.592,0.934
1777,tomato_294.jpg,0.610,1.478,0.677,0.909
1778,tomato_295.jpg,0.559,1.767,0.566,0.945
1779,tomato_296.jpg,0.704,1.448,0.691,0.959
1780,tomato_297.jpg,0.534,1.658,0.603,0.930
1781,tomato_298.jpg,0.557,1.553,0.644,0.919
1782,tomato_299.jpg,0.411,1.871,0.534,0.878
1783,tomato_3.jpg,0.420,1.995,0.501,0.838
1784,tomato_30.jpg,0.660,1.466,0.682,0.944
1785,tomato_300.jpg,0.442,1.964,0.509,0.876
1786,tomato_301.jpg,0.426,1.667,0.600,0.894
1787,tomato_302.jpg,0.342,2.003,0.499,0.824
1788,tomato_303.jpg,0.543,1.831,0.546,0.927
1789,tomato_304.jpg,0.507,1.737,0.576,0.925
1790,tomato_305.jpg,0.341,1.876,0.533,0.858
1791,tomato_306.jpg,0.422,1.888,0.530,0.860
1792,tomato_307.jpg,0.552,1.434,0.697,0.898
1793,tomato_308.jpg,0.371,1.721,0.581,0.839
1794,tomato_309.jpg,0.630,1.642,0.609,0.945
1795,tomato_31.jpg,0.622,1.472,0.680,0.874
1796,tomato_310.jpg,0.533,1.554,0.644,0.887
1797,tomato_311.jpg,0.406,1.405,0.712,0.844
1798,tomato_312.jpg,0.434,1.714,0.584,0.898
1799,tomato_313.jpg,0.366,1.698,0.589,0.810
1800,tomato_314.jpg,0.530,2.172,0.461,0.937
1801,tomato_315.jpg,0.546,1.858,0.538,0.910
1802,tomato_316.jpg,0.442,1.902,0.526,0.849
1803,tomato_317.jpg,0.572,2.075,0.482,0.940
1804,tomato_318.jpg,0.520,1.609,0.622,0.886
1805,tomato_319.jpg,0.498,1.806,0.554,0.916
1806,tomato_32.jpg,0.629,1.600,0.625,0.932
1807,tomato_320.jpg,0.448,1.770,0.565,0.894
1808,tomato_321.jpg,0.482,1.662,0.602,0.910
1809,tomato_322.jpg,0.408,2.017,0.496,0.868
1810,tomato_323.jpg,0.443,1.873,0.534,0.905
1811,tomato_324.jpg,0.382,1.798,0.556,0.861
1812,tomato_325.jpg,0.516,2.017,0.496,0.903
1813,tomato_326.jpg,0.499,1.638,0.611,0.910
1814,tomato_327.jpg,0.325,1.600,0.625,0.782
1815,tomato_328.jpg,0.409,1.748,0.572,0.871
1816,tomato_329.jpg,0.406,1.615,0.619,0.832
1817,tomato_33.jpg,0.580,1.707,0.586,0.913
1818,tomato_330.jpg,0.383,2.055,0.487,0.839
1819,tomato_331.jpg,0.485,1.846,0.542,0.911
1820,tomato_332.jpg,0.397,1.700,0.588,0.883
1821,tomato_333.jpg,0.360,2.306,0.434,0.840
1822,tomato_334.jpg,0.302,2.198,0.455,0.819
1823,tomato_335.jpg,0.443,1.873,0.534,0.899
1824,tomato_336.jpg,0.408,2.120,0.472,0.874
1825,tomato_337.jpg,0.403,2.003,0.499,0.831
1826,tomato_338.jpg,0.376,2.013,0.497,0.877
1827,tomato_339.jpg,0.400,1.995,0.501,0.887
1828,tomato_34.jpg,0.618,1.450,0.690,0.910
1829,tomato_340.jpg,0.262,2.019,0.495,0.804
1830,tomato_341.jpg,0.337,2.088,0.479,0.838
1831,tomato_342.jpg,0.401,1.975,0.506,0.879
1832,tomato_343.jpg,0.425,1.957,0.511,0.893
1833,tomato_344.jpg,0.303,2.267,0.441,0.790
1834,tomato_345.jpg,0.372,2.231,0.448,0.858
1835,tomato_346.jpg,0.457,1.958,0.511,0.902
1836,tomato_347.jpg,0.567,1.798,0.556,0.924
1837,tomato_348.jpg,0.335,1.999,0.500,0.845
1838,tomato_349.jpg,0.516,1.914,0.522,0.894
1839,tomato_35.jpg,0.542,1.528,0.654,0.910
1840,tomato_350.jpg,0.420,2.188,0.457,0.902
1841,tomato_351.jpg,0.373,1.790,0.559,0.859
1842,tomato_352.jpg,0.480,1.792,0.558,0.910
1843,tomato_353.jpg,0.566,1.919,0.521,0.934
1844,tomato_354.jpg,0.436,1.564,0.639,0.853
1845,tomato_355.jpg,0.418,1.694,0.590,0.879
1846,tomato_356.jpg,0.436,1.564,0.639,0.853
1847,tomato_357.jpg,0.427,1.754,0.570,0.873
1848,tomato_358.jpg,0.467,1.607,0.622,0.852
1849,tomato_359.jpg,0.683,1.566,0.639,0.947
1850,tomato_36.jpg,0.591,1.870,0.535,0.931
1851,tomato_360.jpg,0.663,1.587,0.630,0.954
1852,tomato_361.jpg,0.661,1.505,0.664,0.944
1853,tomato_362.jpg,0.701,1.511,0.662,0.937
1854,tomato_363.jpg,0.421,1.678,0.596,0.895
1855,tomato_364.jpg,0.574,1.707,0.586,0.926
1856,tomato_365.jpg,0.573,1.670,0.599,0.939
1857,tomato_366.jpg,0.415,1.781,0.562,0.865
1858,tomato_367.jpg,0.436,1.383,0.723,0.844
1859,tomato_368.jpg,0.522,1.616,0.619,0.918
1860,tomato_369.jpg,0.348,1.815,0.551,0.804
1861,tomato_37.jpg,0.558,1.837,0.545,0.920
1862,tomato_370.jpg,0.404,1.288,0.776,0.833
1863,tomato_371.jpg,0.433,2.176,0.460,0.882
1864,tomato_372.jpg,0.582,1.646,0.608,0.937
1865,tomato_373.jpg,0.510,2.043,0.490,0.915
1866,tomato_374.jpg,0.443,2.165,0.462,0.820
1867,tomato_375.jpg,0.478,1.600,0.625,0.918
1868,tomato_376.jpg,0.399,1.813,0.552,0.852
1869,tomato_377.jpg,0.630,1.520,0.658,0.945
1870,tomato_378.jpg,0.538,1.654,0.604,0.927
1871,tomato_379.jpg,0.417,1.697,0.589,0.843
1872,tomato_38.jpg,0.568,1.559,0.641,0.922
1873,tomato_380.jpg,0.459,2.007,0.498,0.912
1874,tomato_381.jpg,0.504,1.870,0.535,0.914
1875,tomato_382.jpg,0.380,1.954,0.512,0.839
1876,tomato_383.jpg,0.333,1.220,0.820,0.874
1877,tomato_384.jpg,0.339,1.348,0.742,0.881
1878,tomato_385.jpg,0.610,1.211,0.826,0.919
1879,tomato_386.jpg,0.646,1.231,0.812,0.935
1880,tomato_387.jpg,0.411,1.214,0.823,0.885
1881,tomato_388.jpg,0.376,1.077,0.928,0.865
1882,tomato_389.jpg,0.357,1.438,0.695,0.856
1883,tomato_39.jpg,0.682,1.635,0.612,0.958
1884,tomato_390.jpg,0.658,1.136,0.880,0.940
1885,tomato_4.jpg,0.550,1.650,0.606,0.916
1886,tomato_40.jpg,0.432,1.858,0.538,0.892
1887,tomato_41.jpg,0.552,1.756,0.569,0.907
1888,tomato_42.jpg,0.568,1.883,0.531,0.915
1889,tomato_43.jpg,0.360,1.959,0.510,0.805
1890,tomato_44.jpg,0.593,1.809,0.553,0.938
1891,tomato_45.jpg,0.451,1.840,0.543,0.878
1892,tomato_46.jpg,0.403,2.285,0.438,0.850
1893,tomato_47.jpg,0.428,1.922,0.520,0.857
1894,tomato_48.jpg,0.359,2.433,0.411,0.814
1895,tomato_49.jpg,0.482,2.128,0.470,0.918
1896,tomato_5.jpg,0.382,2.177,0.459,0.838
1897,tomato_50.jpg,0.532,1.992,0.502,0.933
1898,tomato_51.jpg,0.409,2.283,0.438,0.831
1899,tomato_52.jpg,0.440,2.128,0.470,0.886
1900,tomato_53.jpg,0.544,1.678,0.596,0.913
1901,tomato_54.jpg,0.668,1.517,0.659,0.936
1902,tomato_55.jpg,0.676,1.430,0.699,0.937
1903,tomato_56.jpg,0.649,1.787,0.560,0.952
1904,tomato_57.jpg,0.444,1.623,0.616,0.860
1905,tomato_58.jpg,0.391,1.970,0.508,0.784
1906,tomato_59.jpg,0.544,1.717,0.582,0.901
1907,tomato_6.jpg,0.458,1.601,0.625,0.874
1908,tomato_60.jpg,0.370,1.955,0.511,0.831
1909,tomato_61.jpg,0.561,1.470,0.680,0.900
1910,tomato_62.jpg,0.450,1.722,0.581,0.904
1911,tomato_63.jpg,0.506,1.679,0.596,0.893
1912,tomato_64.jpg,0.515,1.547,0.647,0.882
1913,tomato_65.jpg,0.526,1.860,0.538,0.923
1914,tomato_66.jpg,0.542,1.886,0.530,0.916
1915,tomato_67.jpg,0.501,2.214,0.452,0.899
1916,tomato_68.jpg,0.413,1.950,0.513,0.851
1917,tomato_69.jpg,0.479,1.767,0.566,0.899
1918,tomato_7.jpg,0.335,1.806,0.554,0.826
1919,tomato_70.jpg,0.584,1.601,0.625,0.924
1920,tomato_71.jpg,0.456,1.838,0.544,0.890
1921,tomato_72.jpg,0.467,1.717,0.582,0.905
1922,tomato_73.jpg,0.428,2.098,0.477,0.887
1923,tomato_74.jpg,0.501,2.026,0.494,0.894
1924,tomato_75.jpg,0.516,1.888,0.530,0.913
1925,tomato_76.jpg,0.388,2.190,0.457,0.884
1926,tomato_77.jpg,0.436,1.955,0.512,0.889
1927,tomato_78.jpg,0.474,1.944,0.514,0.891
1928,tomato_79.jpg,0.462,2.008,0.498,0.883
1929,tomato_8.jpg,0.520,1.782,0.561,0.900
